754-augustus_masked-AHM_1-7103	1133
755-augustus_masked-AHM_1-7103	1730
756-augustus_masked-AHM_1-7103	1778
757-augustus_masked-AHM_1-7103	2795
758-augustus_masked-CPN_4-15699	1907
759-augustus_masked-CPN_4-15699	2123
760-augustus_masked-CPN_4-15699	1592
761-augustus_masked-CPN_4-15699	1943
762-augustus_masked-CPN_4-15699	2264
763-augustus_masked-CDT_2-5331	1316
764-augustus_masked-CDT_2-5331	3659
765-augustus_masked-CDT_2-5331	1991
766-augustus_masked-CDT_2-5331	1178
767-augustus_masked-CDT_2-5331	1262
768-augustus_masked-CAR_3-5886	1847
769-augustus_masked-BVF_5-14262	1133
770-augustus_masked-AKG_3-6639	482
771-augustus_masked-AKG_3-6639	4043
772-augustus_masked-AHA_2-9651	1019
773-augustus_masked-CPB_4_C4VAEACXX.IND41b-15669	1676
774-augustus_masked-ANS_2-7107	710
775-augustus_masked-CEM_2-7330	710
776-augustus_masked-CIH_2-20570	485
778-augustus_masked-CPQ_4-15250	980
779-augustus_masked-CPQ_4-15250	617
780-augustus_masked-CPQ_4-15250	1685
781-augustus_masked-BBM_6-7237	1259
782-augustus_masked-BBM_6-7237	695
783-augustus_masked-BBM_6-7237	2159
784-augustus_masked-CPM_4-14712	1853
785-augustus_masked-CDT_2-5309	1508
786-augustus_masked-AQA_4-7230	2123
787-augustus_masked-YCM-7981	785
788-augustus_masked-YCM-7981	518
789-augustus_masked-CPM_4-14662	863
790-augustus_masked-AMH_5-6637	1634
791-augustus_masked-AMH_5-6637	3185
792-augustus_masked-AVB_8-8054	2195
793-augustus_masked-CPI_4-15676	2357
794-augustus_masked-CPA_4-16604	2273
795-augustus_masked-YAE-4456	716
796-augustus_masked-YAE-4456	2102
797-augustus_masked-YAE-4456	893
798-augustus_masked-ALI_5-14966	962
799-augustus_masked-AQD_4-6774	1562
800-augustus_masked-BAL_7-7460	692
801-augustus_masked-BAL_7-7460	734
802-augustus_masked-CPA_4-16362	1019
803-augustus_masked-ATQ_7-5187	353
804-augustus_masked-ATQ_7-5187	1520
805-augustus_masked-ATQ_7-5187	2267
806-augustus_masked-ATQ_7-5187	593
807-augustus_masked-ATQ_7-5187	2117
808-augustus_masked-ATQ_7-5187	1373
809-augustus_masked-ATQ_7-5187	575
810-augustus_masked-CQS_4-6444	347
811-augustus_masked-BTV_5-19680	218
812-augustus_masked-ABM_5-4619	875
813-augustus_masked-ABM_5-4619	959
814-augustus_masked-ABM_5-4619	4997
815-augustus_masked-CPR_4-17880	1277
816-augustus_masked-CPR_4-17880	2576
817-augustus_masked-CPR_4-17880	1604
818-augustus_masked-CPR_4-17880	1994
819-augustus_masked-CPR_4-17880	1667
820-augustus_masked-CPR_4-17880	995
821-augustus_masked-CPR_4-17880	1676
822-augustus_masked-CPR_4-17880	1073
823-augustus_masked-CPR_4-17880	1628
824-augustus_masked-CPR_4-17880	2342
825-augustus_masked-YCL-7822	710
826-augustus_masked-YCL-7822	1808
827-augustus_masked-YCL-7822	578
828-augustus_masked-YCL-7822	695
829-augustus_masked-YCL-7822	1028
830-augustus_masked-BBM_6-7257	1349
831-augustus_masked-BBM_6-7257	2903
832-augustus_masked-BBM_6-7257	545
833-augustus_masked-CCH_4-6793	464
834-augustus_masked-CPL_4-15597	2870
835-augustus_masked-CPL_4-15597	488
836-augustus_masked-YCH-6499	266
837-augustus_masked-AMA_5-10173	272
839-augustus_masked-BDM_5-23191	458
840-augustus_masked-CPM_4-14459	1022
841-augustus_masked-BBM_6-7255	1853
842-augustus_masked-BBM_6-7255	2483
843-augustus_masked-BBM_6-7255	2291
844-augustus_masked-BBM_6-7255	1871
845-augustus_masked-BBM_6-7255	1016
846-augustus_masked-BBM_6-7255	2489
847-augustus_masked-YCI-6005	1007
848-augustus_masked-CCQ_1-5470	1130
849-augustus_masked-CCQ_1-5470	359
850-augustus_masked-YDE-5670	869
851-augustus_masked-CGD_5-5430	929
852-augustus_masked-CGD_5-5430	1046
853-augustus_masked-CGD_5-5430	2702
854-augustus_masked-CGD_5-5430	1442
855-augustus_masked-CGD_5-5430	650
856-augustus_masked-CPA_4-16966	959
857-augustus_masked-BBG_6-26461	539
858-augustus_masked-CPN_4-15612	650
859-augustus_masked-CPN_4-15612	572
860-augustus_masked-CPN_4-15612	887
861-augustus_masked-CPN_4-15612	773
862-augustus_masked-CPN_4-15612	839
863-augustus_masked-CPN_4-15612	1253
864-augustus_masked-CPN_4-15612	1049
865-augustus_masked-CPN_4-15612	1202
866-augustus_masked-CPN_4-15612	254
867-augustus_masked-CPN_4-15612	1955
868-augustus_masked-CPN_4-15612	995
869-augustus_masked-CPN_4-15612	1385
870-augustus_masked-CPN_4-15612	1181
871-augustus_masked-CPN_4-15612	3800
872-augustus_masked-CGE_5-5752	1685
873-augustus_masked-YCC-11519	608
874-augustus_masked-YCC-11519	1403
875-augustus_masked-YCC-11519	1040
876-augustus_masked-YCC-11519	1313
877-augustus_masked-YCC-11519	1166
878-augustus_masked-AVB_8-7811	2390
879-augustus_masked-AVB_8-7811	2330
880-augustus_masked-AVB_8-7811	1613
881-augustus_masked-AVB_8-7811	3449
882-augustus_masked-YDG-6444	329
883-augustus_masked-AVB_8-7764	2468
884-augustus_masked-AVB_8-7764	755
885-augustus_masked-AVB_8-7764	398
886-augustus_masked-AVB_8-7764	551
887-augustus_masked-CGL_4-10494	584
888-augustus_masked-AVB_8-8057	908
889-augustus_masked-CPM_4-14876	3191
890-augustus_masked-CPM_4-14876	1052
891-augustus_masked-CPM_4-14876	944
892-augustus_masked-AIE_1-5069	1808
893-augustus_masked-AIE_1-5069	758
894-augustus_masked-AIE_1-5069	1331
895-augustus_masked-AIE_1-5069	1160
896-augustus_masked-AIE_1-5069	815
897-augustus_masked-ABD_5-6706	866
898-augustus_masked-CPN_4-15085	386
899-augustus_masked-CPN_4-15085	1307
900-augustus_masked-CPN_4-15553	878
901-augustus_masked-CPN_4-15553	1025
902-augustus_masked-BIL_3-4712	1430
903-augustus_masked-BIL_3-4712	1049
904-augustus_masked-BIL_3-4712	1016
905-augustus_masked-BIL_3-4712	800
906-augustus_masked-BIL_3-4712	563
907-augustus_masked-BAI_7-6404	1796
908-augustus_masked-ABL_5-5136	650
909-augustus_masked-AHL_3-7778	1031
910-augustus_masked-YDM-5301	1631
911-augustus_masked-CPN_4-15139	1604
912-augustus_masked-CET_4-8395	1049
913-augustus_masked-CET_4-8395	1313
914-augustus_masked-BDM_5-23167	428
915-augustus_masked-AQA_4-7308	1064
916-augustus_masked-AMM_4-6587	1613
917-augustus_masked-BPP_4-5588	674
918-augustus_masked-AHL_3-7762	410
919-augustus_masked-AHL_3-7762	500
920-augustus_masked-AHL_3-7762	365
921-augustus_masked-AHL_3-7762	956
922-augustus_masked-AHL_3-7762	737
923-augustus_masked-AHL_3-7762	776
924-augustus_masked-AQD_4-6879	3686
925-augustus_masked-AHM_1-7114	1496
926-augustus_masked-AHM_1-7114	575
927-augustus_masked-AHM_1-7114	965
928-augustus_masked-YDM-5008	527
929-augustus_masked-YDM-5008	767
930-augustus_masked-ADV_4-6333	857
931-augustus_masked-CQS_4-6447	965
932-augustus_masked-BAP_7-7168	1133
933-augustus_masked-CCL_1-7511	932
934-augustus_masked-BAL_7-7123	242
935-augustus_masked-BAL_7-7123	803
936-augustus_masked-AVB_8-7811	2264
937-augustus_masked-AHM_1-7082	1940
938-augustus_masked-AHM_1-7082	1187
939-augustus_masked-AQD_4-6616	2999
940-augustus_masked-BDG_5-19334	1610
941-augustus_masked-BDG_5-19334	1034
942-augustus_masked-BDG_5-19334	704
943-augustus_masked-BDG_5-19334	530
944-augustus_masked-BDG_5-19334	2378
945-augustus_masked-BDG_5-19334	1097
946-augustus_masked-BDG_5-19334	1964
947-augustus_masked-BDM_5-23055	1157
948-augustus_masked-AID_2-6456	824
949-augustus_masked-AID_2-6456	962
950-augustus_masked-AID_2-6456	461
951-augustus_masked-AQH_2-38595	647
952-augustus_masked-APG_4-6739	509
953-augustus_masked-YDG-6389	494
954-augustus_masked-AID_2-6449	3248
955-augustus_masked-AID_2-6449	3113
956-augustus_masked-AID_2-6449	1298
957-augustus_masked-CGE_5-5798	1892
958-augustus_masked-CGE_5-5798	647
959-augustus_masked-ABM_5-4457	206
960-augustus_masked-ABM_5-4457	383
961-augustus_masked-ABM_5-4457	977
962-augustus_masked-ABM_5-4457	713
963-augustus_masked-ABM_5-4457	1166
964-augustus_masked-ABM_5-4457	1295
965-augustus_masked-ABM_5-4457	1265
966-augustus_masked-CPS_4-19273	344
967-augustus_masked-BBM_6-7211	470
968-augustus_masked-BBM_6-7211	638
969-augustus_masked-BBM_6-7237	1415
970-augustus_masked-BDP_5-11433	665
971-augustus_masked-BBM_6-6977	1229
972-augustus_masked-BBM_6-6977	1349
973-augustus_masked-YBR-7258	809
974-augustus_masked-YBR-7258	3992
975-augustus_masked-YBR-7258	704
976-augustus_masked-ABL_5-5194	737
977-augustus_masked-BGM_1-17021	470
978-augustus_masked-BCD_8-12448	710
979-augustus_masked-BCD_8-12448	1319
980-augustus_masked-BCD_8-12448	1679
981-augustus_masked-BCD_8-12448	1811
982-augustus_masked-BCD_8-12448	620
983-augustus_masked-BCD_8-12448	1118
984-augustus_masked-CPA_4-16622	665
985-augustus_masked-BBT_3-41436	209
986-augustus_masked-ASB_2-40154	758
987-augustus_masked-YBT-11417	1361
988-augustus_masked-CPR_4-17842	1139
989-augustus_masked-BQN_4-5641	1697
990-augustus_masked-BQN_4-5641	1253
991-augustus_masked-BQN_4-5641	2570
992-augustus_masked-ABM_5-4637	416
993-augustus_masked-AIE_1-5046	584
994-augustus_masked-AIE_1-5046	662
995-augustus_masked-AIE_1-5046	1220
996-augustus_masked-AIE_1-5046	932
997-augustus_masked-AIE_1-5046	968
998-augustus_masked-BBM_6-7272	701
999-augustus_masked-CGE_5-5812	3560
1000-augustus_masked-CGE_5-5812	1898
1001-augustus_masked-CGE_5-5812	968
1002-augustus_masked-CGE_5-5812	881
1003-augustus_masked-YCM-7680	1763
1004-augustus_masked-YCM-7680	1046
1005-augustus_masked-YCM-7680	1031
1006-augustus_masked-YCM-7680	710
1007-augustus_masked-YCM-7680	1463
1008-augustus_masked-AID_2-6438	695
1009-augustus_masked-AID_2-6438	1136
1010-augustus_masked-AID_2-6438	1142
1011-augustus_masked-CGH_5-16559	2888
1012-augustus_masked-CEG_4-7368	542
1013-augustus_masked-AID_2-6438	566
1014-augustus_masked-AID_2-6438	1886
1015-augustus_masked-AID_2-6438	1847
1016-augustus_masked-AID_2-6438	1373
1017-augustus_masked-AID_2-6438	299
1018-augustus_masked-AID_2-6438	1451
1019-augustus_masked-CQS_4-6404	452
1021-augustus_masked-ABL_5-5062	404
1022-augustus_masked-AHG_3-5017	3839
1023-augustus_masked-AHG_3-5017	1040
1024-augustus_masked-AHG_3-5017	839
1025-augustus_masked-CPQ_4-15294	1481
1026-augustus_masked-CPQ_4-15294	1175
1027-augustus_masked-CPQ_4-15294	2606
1028-augustus_masked-CPQ_4-15294	4841
1029-augustus_masked-CPQ_4-15294	1910
1030-augustus_masked-CPQ_4-15294	242
1031-augustus_masked-CPQ_4-15294	1148
1032-augustus_masked-BCH_5-11150	599
1033-augustus_masked-BCH_5-11150	539
1034-augustus_masked-CPM_4-14876	3692
1035-augustus_masked-CNP_1-20000	1139
1036-augustus_masked-CNP_1-20000	1373
1037-augustus_masked-CNP_1-20000	896
1038-augustus_masked-CNP_1-20000	1835
1039-augustus_masked-CNP_1-20000	1325
1040-augustus_masked-CNP_1-20000	668
1041-augustus_masked-AQD_4-6895	1493
1042-augustus_masked-AQD_4-6895	2201
1043-augustus_masked-AQD_4-6895	644
1044-augustus_masked-AQD_4-6895	1190
1045-augustus_masked-AQD_4-6895	284
1046-augustus_masked-AQD_4-6895	1058
1047-augustus_masked-AQD_4-6895	911
1048-augustus_masked-CQS_4-6442	647
1049-augustus_masked-CQS_4-6442	3251
1050-augustus_masked-CQS_4-6442	959
1051-augustus_masked-CQS_4-6442	734
1052-augustus_masked-CQS_4-6442	854
1053-augustus_masked-CQS_4-6442	950
1054-augustus_masked-BRK_4-4772	1847
1055-augustus_masked-BRK_4-4772	695
1056-augustus_masked-BRK_4-4772	497
1057-augustus_masked-BRK_4-4772	986
1058-augustus_masked-AHF_3-9619	566
1059-augustus_masked-AHF_3-9619	710
1060-augustus_masked-ASN_8-20595	1583
1061-augustus_masked-BCB_3-14860	473
1062-augustus_masked-CMG_6-37743	953
1063-augustus_masked-CMG_6-37743	2537
1064-augustus_masked-CMG_6-37743	1748
1065-augustus_masked-CMG_6-37743	596
1066-augustus_masked-CMG_6-37743	2354
1067-augustus_masked-CMG_6-37743	1085
1068-augustus_masked-BIN_3-306	593
1070-augustus_masked-YCB-8168	380
1071-augustus_masked-AKD_2-9730	284
1072-augustus_masked-CPA_4-16548	974
1073-augustus_masked-BBM_6-7244	401
1074-augustus_masked-BMV_2-11488	695
1075-augustus_masked-AEL_3-25454	656
1076-augustus_masked-AHL_3-7997	842
1077-augustus_masked-AHL_3-7997	896
1078-augustus_masked-AHL_3-7997	2009
1079-augustus_masked-AHL_3-7997	1196
1080-augustus_masked-AHL_3-7997	2069
1081-augustus_masked-ALI_5-15120	356
1082-augustus_masked-ALI_5-15120	1127
1083-augustus_masked-BPL_2-7584	1415
1084-augustus_masked-BEE_6-12017	974
1085-augustus_masked-BEE_6-12017	848
1086-augustus_masked-BEE_6-12017	1340
1087-augustus_masked-CDT_2-5278	287
1088-augustus_masked-CDT_2-5278	368
1089-augustus_masked-CDT_2-5278	2816
1090-augustus_masked-CDT_2-5278	467
1091-augustus_masked-AIE_1-5054	1703
1092-augustus_masked-AIE_1-5054	1073
1093-augustus_masked-AIE_1-5054	932
1094-augustus_masked-AIE_1-5054	1172
1095-augustus_masked-AQA_4-7086	1217
1096-augustus_masked-AQA_4-7086	692
1097-augustus_masked-AQA_4-7086	2492
1098-augustus_masked-CQS_4-6414	566
1099-augustus_masked-CQS_4-6414	1565
1100-augustus_masked-CQS_4-6414	2438
1101-augustus_masked-CQS_4-6414	938
1102-augustus_masked-ANR_2-7082	980
1103-augustus_masked-BVC_6-19502	560
1104-augustus_masked-YAC-7642	482
1105-augustus_masked-AEN_3-18383	986
1106-augustus_masked-CPL_4-15634	794
1107-augustus_masked-AFA_4-7928	308
1108-augustus_masked-CPN_4-15722	872
1109-augustus_masked-CEI_2-8657	752
1110-augustus_masked-YAE-4724	1676
1111-augustus_masked-AKQ_5-5823	452
1112-augustus_masked-BAH_6-7313	725
1113-augustus_masked-CPN_4-15722	2456
1114-augustus_masked-CPN_4-15722	1535
1115-augustus_masked-CPN_4-15722	722
1116-augustus_masked-ACQ_8-5020	488
1117-augustus_masked-CPR_4-17369	758
1118-augustus_masked-CPR_4-17369	2339
1119-augustus_masked-CPN_4-15176	926
1120-augustus_masked-CPN_4-15176	1943
1121-augustus_masked-CPN_4-15176	1211
1122-augustus_masked-CPN_4-15176	1109
1123-augustus_masked-CPR_4-17651	2654
1124-augustus_masked-CPI_4-15424	1193
1125-augustus_masked-BBM_6-7238	599
1126-augustus_masked-APS_4-8484	1028
1127-augustus_masked-APS_4-8484	770
1128-augustus_masked-CPA_4-16961	1127
1129-augustus_masked-CFI_4-63651	956
1130-augustus_masked-AQA_4-7340	845
1131-augustus_masked-CPA_4-16706	866
1132-augustus_masked-BBM_6-7267	941
1133-augustus_masked-CGE_5-5798	1055
1134-augustus_masked-CGE_5-5798	1691
1135-augustus_masked-CGE_5-5798	1088
1136-augustus_masked-AVQ_5-51269	518
1137-augustus_masked-CQS_4-6376	701
1138-augustus_masked-CPL_4-15430	551
1139-augustus_masked-CPL_4-15430	1403
1140-augustus_masked-CPL_4-15430	1331
1141-augustus_masked-AVB_8-8060	1835
1142-augustus_masked-AVB_8-8060	1163
1143-augustus_masked-AVB_8-8060	1274
1144-augustus_masked-CPS_4-19257	356
1145-augustus_masked-ASV_1-19156	689
1146-augustus_masked-AMH_5-6645	914
1147-augustus_masked-AMH_5-6645	1493
1148-augustus_masked-AMH_5-6645	1100
1149-augustus_masked-AMH_5-6645	1100
1150-augustus_masked-AHM_1-7118	3992
1151-augustus_masked-AHM_1-7118	1547
1152-augustus_masked-AHM_1-7118	938
1153-augustus_masked-CQS_4-6133	1163
1154-augustus_masked-YAC-7672	1271
1155-augustus_masked-CGD_5-5436	2213
1156-augustus_masked-CGD_5-5436	1646
1157-augustus_masked-ABP_6-5400	1565
1158-augustus_masked-ABP_6-5400	1160
1159-augustus_masked-ABP_6-5400	551
1160-augustus_masked-ABP_6-5400	797
1161-augustus_masked-ABP_6-5400	851
1162-augustus_masked-YAW-6840	941
1163-augustus_masked-YAW-6840	836
1164-augustus_masked-YAW-6840	692
1165-augustus_masked-YAW-6840	278
1166-augustus_masked-CLL_4-5918	566
1167-augustus_masked-CQS_4-6124	737
1168-augustus_masked-CQS_4-6124	1505
1169-augustus_masked-CPR_4-17889	668
1170-augustus_masked-CPR_4-17889	1106
1171-augustus_masked-CPR_4-17889	2339
1172-augustus_masked-CPR_4-17889	1157
1173-augustus_masked-CPR_4-17889	1724
1174-augustus_masked-CPR_4-17889	1001
1175-augustus_masked-CPR_4-17889	3071
1176-augustus_masked-CPR_4-17889	851
1177-augustus_masked-AVB_8-7958	1109
1178-augustus_masked-AVB_8-7958	527
1179-augustus_masked-AVB_8-7958	2972
1180-augustus_masked-AQA_4-7249	611
1181-augustus_masked-AMM_4-6867	1010
1182-augustus_masked-ALI_5-15258	1847
1183-augustus_masked-ALI_5-15258	1595
1184-augustus_masked-ALI_5-15258	1745
1185-augustus_masked-CNI_4-19788	1628
1186-augustus_masked-CNI_4-19788	1127
1187-augustus_masked-AHF_3-9612	2285
1188-augustus_masked-AHF_3-9612	677
1189-augustus_masked-AHF_3-9612	686
1190-augustus_masked-AHL_3-8001	5288
1191-augustus_masked-CPI_4-15732	2456
1192-augustus_masked-CPI_4-15732	1049
1193-augustus_masked-CPI_4-15732	1712
1196-augustus_masked-AVB_8-8059	1004
1197-augustus_masked-AVB_8-8059	527
1198-augustus_masked-BTG_3-6441	1718
1199-augustus_masked-BTG_3-6441	1376
1200-augustus_masked-BTG_3-6441	221
1201-augustus_masked-AHF_3-9612	749
1202-augustus_masked-AHF_3-9612	1265
1203-augustus_masked-AHF_3-9612	2720
1204-augustus_masked-CPA_4-16639	1688
1205-augustus_masked-CGH_5-16625	1040
1206-augustus_masked-CGH_5-16625	1403
1207-augustus_masked-BIF_1-6636	3203
1208-augustus_masked-BIF_1-6636	1949
1209-augustus_masked-YCB-7953	245
1210-augustus_masked-BTE_3-67763	443
1211-augustus_masked-CGP_5-11818	362
1212-augustus_masked-BCG_8-12612	662
1213-augustus_masked-BRK_4-4809	1130
1214-augustus_masked-BRK_4-4809	890
1215-augustus_masked-BRK_4-4809	461
1216-augustus_masked-BRK_4-4809	1631
1217-augustus_masked-BRK_4-4809	509
1218-augustus_masked-CCQ_1-5816	695
1219-augustus_masked-YBR-7284	701
1220-augustus_masked-YBR-7284	707
1221-augustus_masked-AQA_4-6966	1538
1222-augustus_masked-AQA_4-6966	2663
1223-augustus_masked-AQA_4-6966	914
1224-augustus_masked-AQA_4-6966	2096
1225-augustus_masked-AQA_4-6966	1187
1226-augustus_masked-AQA_4-6966	959
1227-augustus_masked-CPM_4-14363	1046
1228-augustus_masked-CPM_4-14363	686
1229-augustus_masked-CPM_4-14363	1232
1230-augustus_masked-ANA_5-7847	929
1231-augustus_masked-AHL_3-7961	2336
1232-augustus_masked-AHL_3-7961	491
1233-augustus_masked-CGD_5-5439	806
1234-augustus_masked-CGD_5-5439	827
1235-augustus_masked-CDE_2-5632	1793
1236-augustus_masked-CDE_2-5632	296
1237-augustus_masked-CQS_4-6380	659
1238-augustus_masked-AKM_4-5339	359
1239-augustus_masked-CPA_4-16664	944
1240-augustus_masked-ALI_5-15225	626
1241-augustus_masked-ALI_5-15225	968
1242-augustus_masked-ALI_5-15225	1610
1243-augustus_masked-ACC_7-6008	404
1244-augustus_masked-CGD_5-5416	1658
1245-augustus_masked-CGD_5-5416	632
1246-augustus_masked-CGD_5-5416	521
1247-augustus_masked-CGD_5-5416	1718
1248-augustus_masked-CCR_1-6225	668
1249-augustus_masked-CPN_4-15474	944
1250-augustus_masked-BDM_5-23139	512
1251-augustus_masked-BDM_5-23139	1631
1252-augustus_masked-CDT_2-5272	3971
1253-augustus_masked-CDT_2-5272	668
1254-augustus_masked-CGD_5-5246	1172
1255-augustus_masked-CGD_5-5246	665
1256-augustus_masked-CGD_5-5246	1022
1257-augustus_masked-CGD_5-5246	1283
1258-augustus_masked-CPQ_4-15021	5606
1259-augustus_masked-CPQ_4-15021	1877
1260-augustus_masked-CPQ_4-15021	1880
1261-augustus_masked-CPQ_4-15021	992
1262-augustus_masked-CPQ_4-15021	2117
1263-augustus_masked-CPQ_4-15021	947
1264-augustus_masked-AID_2-6415	1649
1265-augustus_masked-AID_2-6415	1019
1266-augustus_masked-AID_2-6415	1919
1267-augustus_masked-CPN_4-15474	2627
1268-augustus_masked-CPN_4-15474	668
1269-augustus_masked-BME_1-43277	887
1270-augustus_masked-AHL_3-7774	1994
1271-augustus_masked-AHL_3-7774	1154
1272-augustus_masked-CPG_1-7611	2960
1273-augustus_masked-CPG_1-7611	611
1274-augustus_masked-AIE_1-4858	821
1275-augustus_masked-CPR_4-17794	896
1276-augustus_masked-CPR_4-17794	2522
1277-augustus_masked-CPR_4-17794	2138
1278-augustus_masked-CPR_4-17794	434
1279-augustus_masked-CPR_4-17794	4985
1280-augustus_masked-BBM_6-7272	362
1281-augustus_masked-BBM_6-7272	1010
1282-augustus_masked-BBM_6-7272	1823
1283-augustus_masked-BDM_5-23139	326
1284-augustus_masked-APC_4-8186	485
1285-augustus_masked-YCK-5146	692
1286-augustus_masked-AMH_5-6613	539
1287-augustus_masked-CPQ_4-15165	2072
1288-augustus_masked-CPQ_4-15165	1424
1289-augustus_masked-CPQ_4-15165	3740
1290-augustus_masked-CPQ_4-15165	1781
1291-augustus_masked-CPQ_4-15165	947
1292-augustus_masked-CPQ_4-15165	854
1293-augustus_masked-AVB_8-8023	857
1294-augustus_masked-AVB_8-8023	437
1295-augustus_masked-YCB-8071	851
1296-augustus_masked-YCB-8071	1718
1297-augustus_masked-ASB_2-40163	1460
1298-augustus_masked-AQA_4-7348	2252
1299-augustus_masked-AQA_4-7348	1862
1300-augustus_masked-AKE_3-7154	533
1301-augustus_masked-CQS_4-6075	1373
1302-augustus_masked-CQS_4-6075	980
1303-augustus_masked-BAG_6-6313	158
1307-augustus_masked-AHL_3-8025	2150
1308-augustus_masked-AHL_3-8025	1154
1309-augustus_masked-AHH_3-5944	536
1310-augustus_masked-BCQ_8-11841	470
1311-augustus_masked-CPL_4-15232	1910
1312-augustus_masked-CPR_4-17189	662
1313-augustus_masked-CPR_4-17852	560
1314-augustus_masked-YCB-8123	1088
1315-augustus_masked-CPA_4-16589	839
1316-augustus_masked-CPA_4-16589	1181
1317-augustus_masked-YBK-6315	1463
1318-augustus_masked-BDM_5-22999	1664
1319-augustus_masked-BDM_5-22999	1460
1320-augustus_masked-BDM_5-22999	758
1321-augustus_masked-BDM_5-22999	464
1322-augustus_masked-CPR_4-17852	749
1323-augustus_masked-CPR_4-17852	1703
1324-augustus_masked-AHM_1-6883	263
1325-augustus_masked-YBP-8463	401
1326-augustus_masked-AID_2-6383	812
1327-augustus_masked-AVB_8-7945	644
1328-augustus_masked-AVB_8-7945	1298
1329-augustus_masked-CPI_4-15337	812
1330-augustus_masked-CPI_4-15337	422
1331-augustus_masked-CPG_1-7609	1457
1332-augustus_masked-CPG_1-7609	1640
1333-augustus_masked-CPG_1-7609	800
1334-augustus_masked-CPG_1-7609	1202
1335-augustus_masked-CPG_1-7609	824
1336-augustus_masked-CPQ_4-14811	1700
1337-augustus_masked-CPQ_4-14811	353
1338-augustus_masked-CPK_4-16409	698
1339-augustus_masked-CPK_4-16409	1013
1340-augustus_masked-AVB_8-7811	497
1341-augustus_masked-AQM_4-11146	500
1342-augustus_masked-CDT_2-5098	1406
1343-augustus_masked-AVB_8-7935	1688
1344-augustus_masked-AHH_3-5888	389
1345-augustus_masked-CPQ_4-15150	1949
1346-augustus_masked-CPQ_4-15150	1067
1347-augustus_masked-CPM_4-14657	773
1348-augustus_masked-CPM_4-14657	2009
1349-augustus_masked-BBM_6-7257	1775
1350-augustus_masked-BBM_6-7257	524
1351-augustus_masked-BBM_6-7257	1904
1353-augustus_masked-CPQ_4-14808	2243
1354-augustus_masked-CPK_4-16612	1433
1355-augustus_masked-CPK_4-16612	287
1356-augustus_masked-CPK_4-16612	701
1357-augustus_masked-CPQ_4-15250	1583
1358-augustus_masked-CPQ_4-15250	917
1359-augustus_masked-CPQ_4-15250	1115
1360-augustus_masked-CPQ_4-15250	593
1361-augustus_masked-CPQ_4-15250	299
1362-augustus_masked-BAM_7-7195	1043
1363-augustus_masked-CDT_2-5317	1124
1364-augustus_masked-CDT_2-5317	485
1365-augustus_masked-CQS_4-6444	1880
1366-augustus_masked-CQS_4-6444	953
1367-augustus_masked-BPF_4-10460	212
1368-augustus_masked-YDM-4987	488
1369-augustus_masked-AIG_2-6522	494
1370-augustus_masked-ALT_5-7832	368
1371-augustus_masked-BAF_6-18361	668
1372-augustus_masked-BAF_6-18361	1136
1373-augustus_masked-AAG_6-7250	434
1374-augustus_masked-BEP_4-7596	494
1375-augustus_masked-CDD_2-5914	632
1376-augustus_masked-BNB_4-11356	1745
1377-augustus_masked-CDT_2-5315	545
1378-augustus_masked-YDM-5288	917
1379-augustus_masked-AQA_4-7239	2705
1380-augustus_masked-AQA_4-7239	2222
1381-augustus_masked-AQA_4-7239	4130
1382-augustus_masked-AQA_4-7239	1562
1383-augustus_masked-AQA_4-7239	632
1384-augustus_masked-CDT_2-5272	1505
1385-augustus_masked-CDT_2-5272	944
1386-augustus_masked-CPN_4-15370	1061
1387-augustus_masked-CPN_4-15370	920
1388-augustus_masked-CEG_4-7331	581
1389-augustus_masked-CEG_4-7331	1082
1390-augustus_masked-CEG_4-7331	1499
1391-augustus_masked-CEG_4-7331	1058
1392-augustus_masked-CGD_5-5418	881
1393-augustus_masked-CGD_5-5418	2117
1394-augustus_masked-BMB_1-4668	440
1395-augustus_masked-ATH_3-9260	1013
1396-augustus_masked-CPA_4-16415	1169
1397-augustus_masked-ACL_7-7535	341
1398-augustus_masked-ACL_7-7535	845
1399-augustus_masked-ACL_7-7535	1544
1400-augustus_masked-ACL_7-7535	1202
1401-augustus_masked-CQS_4-6420	905
1402-augustus_masked-BBM_6-7261	2294
1403-augustus_masked-AFL_5-6754	398
1404-augustus_masked-AID_2-6352	1523
1405-augustus_masked-CQS_4-6442	1724
1406-augustus_masked-AQA_4-7358	1910
1407-augustus_masked-CGD_5-5424	1421
1408-augustus_masked-CPL_4-15064	2690
1409-augustus_masked-CPN_4-15749	1055
1410-augustus_masked-CPN_4-15749	803
1411-augustus_masked-CCL_1-4471	377
1412-augustus_masked-CPN_4-15749	494
1413-augustus_masked-AID_2-6220	1859
1414-augustus_masked-AID_2-6220	809
1415-augustus_masked-BBM_6-6977	1493
1416-augustus_masked-BBM_6-6977	755
1417-augustus_masked-CPG_1-7550	1640
1418-augustus_masked-CPG_1-7550	2093
1419-augustus_masked-CPG_1-7550	611
1420-augustus_masked-AQA_4-7362	1676
1421-augustus_masked-CPQ_4-15088	1352
1422-augustus_masked-CPR_4-17889	1088
1423-augustus_masked-CPR_4-17889	5687
1424-augustus_masked-CPR_4-17889	737
1425-augustus_masked-AHB_2-7036	344
1426-augustus_masked-AHL_3-8012	1292
1427-augustus_masked-AHL_3-8012	512
1428-augustus_masked-AHL_3-8012	3458
